timestamp,ticksSince1970 (100ns),actionId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0,17148779730445784,1,90,1.501654,0.01,1000
0.0039915,17148779730480790,0,471.2254,17.79634,769.5115,0,60.42746,0
0.8439893,17148779738823639,0,471.2254,17.79634,769.5115,0.4000001,61.92746,4.002161E-08
0.8545737,17148779738908621,0,471.2254,17.79634,769.5115,0.6999999,63.22747,2.668242E-08
0.8684806,17148779739045179,0,471.2254,17.79634,769.5115,1.3,65.72746,-1.067492E-07
0.8811799,17148779739175184,0,471.2254,17.79634,769.5115,2,68.32746,-2.135735E-07
0.8963401,17148779739330171,0,471.2254,17.79634,769.5115,2.8,72.22746,0
0.9082211,17148779739445476,0,471.2254,17.79634,769.5115,3.5,76.42747,3.207634E-07
0.9192321,17148779739545481,0,471.2254,17.79634,769.5115,4.300001,81.02748,1.07023E-06
0.9300269,17148779739656403,0,471.2254,17.79634,769.5115,5.000002,86.42749,1.285552E-06
0.9445118,17148779739806784,0,471.2254,17.79634,769.5115,5.900002,93.7275,1.931221E-06
0.9572032,17148779739928325,0,471.2254,17.79634,769.5115,6.700003,100.1275,2.149111E-06
0.9693259,17148779740049234,0,471.2254,17.79634,769.5115,7.400002,105.7275,2.798069E-06
0.9818424,17148779740175251,0,471.2254,17.79634,769.5115,7.900005,110.9275,3.016839E-06
0.9962926,17148779740321295,0,471.2254,17.79634,769.5115,8.300005,115.7275,3.451244E-06
1.014945,17148779740507952,0,471.2744,17.79634,769.4846,8.900002,119.4275,3.888803E-06
1.029215,17148779740654488,0,471.3117,17.79634,769.4635,9.000001,119.3275,3.889872E-06
1.046135,17148779740815148,0,471.3568,17.79634,769.4402,8.700001,116.6275,3.886702E-06
1.057559,17148779740935861,0,471.3875,17.79634,769.4249,8.699999,116.6275,3.022991E-06
1.067757,17148779741036485,0,471.4149,17.79634,769.4113,8.699998,116.6275,1.727423E-06
1.078765,17148779741143561,0,471.4444,17.79634,769.3964,8.699998,116.6275,1.727423E-06
1.091083,17148779741265255,0,471.4774,17.79634,769.3799,8.699998,116.6275,1.727423E-06
1.10281,17148779741381011,0,471.5089,17.79634,769.3641,8.699998,116.6275,1.727423E-06
1.117057,17148779741526786,0,471.5471,17.79634,769.345,8.699997,116.6275,1.295568E-06
1.131018,17148779741662552,0,471.5845,17.79634,769.3263,8.699998,116.6275,1.727423E-06
1.145505,17148779741808212,0,471.6234,17.79634,769.3068,8.699997,116.6275,1.295568E-06
1.156604,17148779741918583,0,471.6531,17.79634,769.2919,8.699997,116.6275,1.295568E-06
1.167349,17148779742029894,0,471.6819,17.79634,769.2774,8.699997,116.6275,1.295568E-06
1.182297,17148779742175668,0,471.722,17.79634,769.2573,8.699998,116.6275,1.727423E-06
1.194135,17148779742301161,0,471.7538,17.79634,769.2415,8.599998,116.4275,1.726965E-06
1.207832,17148779742426511,0,471.7905,17.79634,769.223,8.499996,117.0275,1.294884E-06
1.21916,17148779742547316,0,471.8204,17.79634,769.2068,8.399998,118.9275,8.63032E-07
1.231094,17148779742673159,0,471.851,17.79634,769.1882,8.599998,122.3275,1.295223E-06
1.244352,17148779742809379,0,471.8831,17.79634,769.1647,9.2,127.3275,1.297349E-06
1.257437,17148779742935505,0,471.9124,17.79634,769.1387,9.900002,133.0275,2.166698E-06
1.27211,17148779743076280,0,471.942,17.79634,769.1061,10.80001,139.9275,1.521046E-06
1.2887,17148779743248020,0,471.9708,17.79634,769.0655,11.90001,146.7275,2.181312E-07
1.302046,17148779743373593,0,471.9903,17.79634,769.0305,12.7,152.2275,2.40676E-06
1.316076,17148779743513989,0,472.0075,17.79634,768.9921,13.6,157.5275,1.537205E-06
1.330908,17148779743665150,0,472.0218,17.79634,768.9499,14.3,163.0275,2.863488E-06
1.343201,17148779743786270,0,472.0306,17.79634,768.9141,14.7,167.0275,3.640994E-06
1.354082,17148779743897255,0,472.0365,17.79634,768.882,15.1,170.4275,6.632298E-07
1.366058,17148779744017783,0,472.0411,17.79634,768.8463,15.3,173.4275,4.978943E-07
1.383018,17148779744189877,0,472.0446,17.79634,768.7955,15.3,176.8275,1.438362E-06
1.396834,17148779744325521,0,472.0459,17.79634,768.7541,15.3,178.6275,-6.915199E-07
1.407961,17148779744436036,0,472.0461,17.79634,768.7207,15.3,180.0275,-5.98597E-07
1.418175,17148779744537659,0,472.0457,17.79634,768.6901,15.20001,180.9275,-6.635432E-07
1.42844,17148779744647917,0,472.0448,17.79634,768.6593,15.10001,181.8275,1.022479E-06
1.440493,17148779744763588,0,472.0432,17.79634,768.6232,15,182.8275,3.59081E-07
1.451468,17148779744869112,0,472.0412,17.79634,768.5903,14.8,183.5275,-5.519193E-08
1.462344,17148779744980245,0,472.0389,17.79634,768.5578,14.7,184.2275,-5.516658E-08
1.472894,17148779745080612,0,472.0364,17.79634,768.5262,14.6,184.8275,7.168385E-07
1.487119,17148779745229744,0,472.0325,17.79634,768.4838,14.5,185.3275,1.763726E-06
1.499708,17148779745352846,0,472.0289,17.79634,768.4462,14.3,185.5275,2.147616E-06
1.509877,17148779745457079,0,472.0259,17.79634,768.4158,14.2,185.6275,1.706322E-06
1.524434,17148779745603148,0,472.0215,17.79634,768.3723,14.1,185.7275,-3.301107E-07
1.535299,17148779745718494,0,472.0182,17.79634,768.3399,14,185.8275,4.399554E-07
1.548197,17148779745839352,0,472.0143,17.79634,768.3015,13.9,185.9275,7.69588E-07
1.55963,17148779745949921,0,472.0107,17.79634,768.2673,13.8,186.0275,-5.494693E-07
1.570546,17148779746065703,0,472.0072,17.79634,768.2348,13.6,186.1275,-9.882035E-07
1.585518,17148779746206706,0,472.0024,17.79634,768.1901,13.4,186.2275,1.097084E-07
1.595654,17148779746312080,0,471.999,17.79634,768.1599,13.2,186.4275,6.577077E-07
1.607429,17148779746427663,0,471.9951,17.79634,768.1248,12.89999,186.4275,9.306223E-07
1.623859,17148779746590573,0,471.9895,17.79634,768.0758,12.49999,186.5275,-1.093129E-07
1.634686,17148779746695866,0,471.9857,17.79634,768.0435,12.19999,186.6275,-4.913442E-07
1.650063,17148779746857268,0,471.9804,17.79634,767.9977,11.79999,186.6275,3.270771E-07
1.660814,17148779746962749,0,471.9767,17.79634,767.9656,11.5,186.6275,-1.089081E-07
1.671769,17148779747073532,0,471.9729,17.79634,767.933,11.19999,186.6275,-2.175873E-07
1.68408,17148779747199064,0,471.9687,17.79634,767.8963,10.8,186.6275,-1.086461E-06
1.699255,17148779747347281,0,471.9634,17.79634,767.8511,10.49999,186.6275,-8.683134E-07
1.710754,17148779747473126,0,471.9594,17.79634,767.8168,10.29999,186.6275,-9.762271E-07
1.722569,17148779747588802,0,471.9554,17.79634,767.7816,9.999991,186.5275,-9.753124E-07
