timestamp,ticksSince1970 (100ns),actionId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0.0082722,17136743472416888,26,471.7,17.93997,738.8375,0,0,0
0.8709419,17136743480920335,26,471.7,17.93997,738.8375,0.5000001,0.4,1.042244E-10
0.8845044,17136743481065860,26,471.7,17.93997,738.8375,1,0.9,0
0.8958049,17136743481171211,26,471.7,17.93997,738.8375,1.4,1.5,-5.004074E-09
0.9070553,17136743481276686,26,471.7,17.93997,738.8375,1.8,2,-3.3367E-09
0.9199601,17136743481412094,26,471.7,17.93997,738.8375,2.200001,2.599999,-1.335005E-08
0.9321588,17136743481527639,26,471.7,17.93997,738.8375,2.400001,3.2,0
0.9471433,17136743481674389,26,471.7,17.93997,738.8375,2.8,3.8,-1.335616E-08
0.9596642,17136743481804830,26,471.7,17.93997,738.8375,3,4.399999,-1.335852E-08
0.9722854,17136743481925284,26,471.7,17.93997,738.8375,3.3,5,-2.672474E-08
0.9852512,17136743482060677,26,471.7,17.93997,738.8375,3.6,5.8,-4.009977E-08
0.9968426,17136743482171090,26,471.7,17.93997,738.8375,3.899999,6.699999,-5.348471E-08
1.009696,17136743482306627,26,471.7,17.93997,738.8375,4.199999,7.800001,-2.675227E-08
1.024575,17136743482457163,26,471.7,17.93997,738.8375,4.499999,9.2,2.676292E-08
1.036741,17136743482568609,26,471.7,17.93997,738.8375,4.799998,10.5,2.677432E-08
1.049008,17136743482699626,26,471.7,17.93997,738.8375,4.899998,11.6,5.355658E-08
1.061074,17136743482820059,26,471.7,17.93997,738.8375,4.999998,12.5,5.356468E-08
1.072638,17136743482940613,26,471.7,17.93997,738.8375,4.999999,13.2,0
1.089956,17136743483128285,26,471.7077,17.93997,738.8684,4.999998,14,-5.356468E-08
1.104003,17136743483248692,26,471.7182,17.93997,738.9092,4.999999,14.4,0
1.114237,17136743483348919,26,471.7258,17.93997,738.939,4.999999,14.4,-1.071294E-07
1.128525,17136743483490156,26,471.7365,17.93997,738.9804,4.999999,14.4,-2.678234E-07
1.144488,17136743483655570,26,471.7484,17.93997,739.0268,4.999999,14.4,-4.285174E-07
1.156029,17136743483765930,26,471.757,17.93997,739.0603,4.999999,14.4,-5.356468E-07
1.170924,17136743483906619,26,471.7682,17.93997,739.1036,4.999999,14.4,-6.963408E-07
1.181928,17136743484022269,26,471.7764,17.93997,739.1355,4.999999,14.4,-8.034702E-07
1.197277,17136743484177843,26,471.7878,17.93997,739.1801,4.999999,14.4,-9.641642E-07
1.20753,17136743484278219,26,471.7954,17.93997,739.2098,4.999999,14.4,-1.071294E-06
1.223819,17136743484453238,26,471.8076,17.93997,739.2571,4.999999,14.4,-1.231988E-06
1.235913,17136743484563525,26,471.8166,17.93997,739.2923,4.999999,14.4,-1.339117E-06
1.250344,17136743484708861,26,471.8274,17.93997,739.3342,4.999999,14.4,-1.499811E-06
1.264998,17136743484863917,26,471.8383,17.93997,739.3768,4.999999,14.4,-1.660505E-06
1.277046,17136743484978884,26,471.8473,17.93997,739.4117,4.999998,14.4,-1.874764E-06
1.289135,17136743485098872,26,471.8563,17.93997,739.4469,4.999997,14.4,-2.089022E-06
1.300849,17136743485214376,26,471.865,17.93997,739.481,4.899997,14.1,-2.19582E-06
1.311954,17136743485334394,26,471.873,17.93997,739.5132,4.799996,14.00001,-2.249043E-06
1.324073,17136743485454379,26,471.8818,17.93997,739.5485,4.699996,14,-2.302258E-06
1.337485,17136743485590825,26,471.8916,17.93997,739.5875,4.699996,14.10001,-2.302258E-06
1.349592,17136743485711731,26,471.9005,17.93997,739.6227,4.699995,14.20001,-2.355799E-06
1.363224,17136743485852720,26,471.9106,17.93997,739.6624,4.699995,14.4,-2.462881E-06
1.376818,17136743485979397,26,471.9209,17.93997,739.7018,4.699995,14.70001,-2.462881E-06
1.387813,17136743486087133,26,471.9294,17.93997,739.7336,4.699994,15.00001,-2.623503E-06
1.398884,17136743486197398,26,471.9381,17.93997,739.7657,4.799994,15.4,-2.78453E-06
1.40997,17136743486312702,26,471.9472,17.93997,739.7977,4.899994,15.90001,-2.677829E-06
1.423341,17136743486433743,26,471.9585,17.93997,739.8362,4.999995,16.60001,-2.731799E-06
1.434559,17136743486554150,26,471.9684,17.93997,739.8684,5.099995,17.10001,-2.73222E-06
1.444596,17136743486655332,26,471.9774,17.93997,739.8972,5.099995,17.50001,-2.571501E-06
1.454755,17136743486756431,26,471.9867,17.93997,739.9261,5.099994,17.90001,-2.571501E-06
1.466245,17136743486882116,26,471.9973,17.93997,739.9589,5.099994,18.10001,-2.464355E-06
