timestamp,ticksSince1970 (100ns),actionId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0.0042001,17136728229132920,26,471.7,17.93997,738.8375,346.4,19.90002,7.246826E-06
1.317512,17136728242144090,26,471.7,17.93997,738.8375,347.1,20.40002,7.007038E-06
1.331113,17136728242275191,26,471.7,17.93997,738.8375,348,21.20003,6.764567E-06
1.34565,17136728242445751,26,471.7,17.93997,738.8375,348.8,21.90002,6.310032E-06
1.361134,17136728242581287,26,471.7,17.93997,738.8375,349.6,22.60002,6.076239E-06
1.373693,17136728242706795,26,471.7,17.93997,738.8375,350.2,23.10002,6.064914E-06
1.386831,17136728242837080,26,471.7,17.93997,738.8375,350.8,23.70002,5.838071E-06
1.401595,17136728242987692,26,471.7,17.93997,738.8375,351.7,24.50002,5.392567E-06
1.41482,17136728243113182,26,471.7,17.93997,738.8375,352.7,25.40002,5.487285E-06
1.42612,17136728243233934,26,471.7,17.93997,738.8375,353.6,26.20002,5.47694E-06
1.439803,17136728243369655,26,471.7,17.93997,738.8375,354.9,27.40001,5.571586E-06
1.45243,17136728243495774,26,471.7,17.93997,738.8375,356,28.40002,5.670062E-06
1.466924,17136728243647058,26,471.7,17.93997,738.8375,357,29.30002,5.610578E-06
1.479344,17136728243762521,26,471.7,17.93997,738.8375,357.6,30.00002,5.500993E-06
1.492859,17136728243903229,26,471.7,17.93997,738.8375,358.3,30.60002,5.418511E-06
1.504745,17136728244013457,26,471.7,17.93997,738.8375,358.7,31.10002,5.417521E-06
1.516888,17136728244133770,26,471.7,17.93997,738.8375,359,31.50002,5.416951E-06
1.528034,17136728244249071,26,471.7,17.93997,738.8375,359.2,31.70002,5.389971E-06
1.539759,17136728244360259,26,471.7,17.93997,738.8375,359.4,32.00002,5.389742E-06
1.550339,17136728244470598,26,471.7,17.93997,738.8375,359.4,32.00002,5.36306E-06
1.562714,17136728244596237,26,471.7,17.93997,738.8375,359.4,32.10001,5.36306E-06
1.573913,17136728244706661,26,471.7,17.93997,738.8375,359.4,32.10001,5.349719E-06
1.585629,17136728244827171,26,471.7,17.93997,738.8375,359.4,32.10001,5.323037E-06
1.596851,17136728244927411,26,471.7,17.93997,738.8375,359.4,32.10001,5.309696E-06
1.624418,17136728245218493,26,471.7,17.93997,738.8375,359.4,32.10001,5.323037E-06
1.635974,17136728245324852,26,471.7,17.93997,738.8375,359.4,32.10001,5.336378E-06
1.689258,17136728245857620,26,471.7,17.93997,738.8375,359.4,32.10001,5.323037E-06
1.700792,17136728245973489,26,471.7,17.93997,738.8375,359.4,32.10001,5.296355E-06
1.712061,17136728246083838,26,471.7,17.93997,738.8375,359.4,32.10001,5.269673E-06
1.723581,17136728246204095,26,471.7,17.93997,738.8375,359.4,32.10001,5.256332E-06
1.771807,17136728246686371,26,471.7,17.93997,738.8375,359.5,32.10001,5.269584E-06
1.783933,17136728246806841,26,471.7,17.93997,738.8375,359.7,32.40002,5.256116E-06
1.795876,17136728246927270,26,471.7,17.93997,738.8375,7.863249E-06,32.80002,5.268666E-06
