timestamp,ticksSince1970 (100ns),actionId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0,17136880111388917,1,90,0.7613909,0.01,1000
0.0070682,17136880111424054,0,471.7,17.93997,738.8375,0,0,0
2.206367,17136880133335678,0,471.7,17.93997,738.8375,0.1,359.8,1.967163E-08
2.217865,17136880133450909,0,471.7,17.93997,738.8375,0.2,359.5,7.712357E-09
2.228699,17136880133561394,0,471.7,17.93997,738.8375,0.3,359.1,1.188129E-08
2.242019,17136880133696869,0,471.7,17.93997,738.8375,0.4000001,358.7,5.961552E-08
2.252148,17136880133792208,0,471.7,17.93997,738.8375,0.4000001,358.3,6.003241E-08
2.262569,17136880133897665,0,471.7,17.93997,738.8375,0.5000001,358,4.252355E-08
2.275201,17136880134023303,0,471.7,17.93997,738.8375,0.5000001,357.7,4.085596E-08
2.288081,17136880134153621,0,471.7,17.93997,738.8375,0.6000001,357.4,1.83438E-08
2.298553,17136880134253996,0,471.7,17.93997,738.8375,0.6000002,357.2,1.667618E-08
2.309614,17136880134369787,0,471.7,17.93997,738.8375,0.7000003,357,2.668241E-08
2.319681,17136880134470235,0,471.7,17.93997,738.8375,0.7000002,356.8,2.835007E-08
2.332166,17136880134590616,0,471.7,17.93997,738.8375,0.7,356.4,2.668242E-08
2.344011,17136880134711228,0,471.7,17.93997,738.8375,0.7000001,356.1,2.167946E-08
2.356102,17136880134831575,0,471.7,17.93997,738.8375,0.7000001,355.6,2.334711E-08
2.368477,17136880134957060,0,471.7,17.93997,738.8375,0.7000003,355,1.334121E-08
2.379232,17136880135062558,0,471.7,17.93997,738.8375,0.7000004,354.5,6.670605E-09
2.391529,17136880135187833,0,471.7,17.93997,738.8375,0.6000006,353.9,3.335236E-08
2.402922,17136880135298775,0,471.7,17.93997,738.8375,0.6000005,353.4,3.001712E-08
2.413013,17136880135404297,0,471.7,17.93997,738.8375,0.6000006,353,3.001712E-08
2.425755,17136880135534553,0,471.7,17.93997,738.8375,0.6000006,352.4,3.66876E-08
2.436663,17136880135634809,0,471.7,17.93997,738.8375,0.6000006,351.9,4.669331E-08
2.448611,17136880135755317,0,471.7,17.93997,738.8375,0.6000005,351.3,5.336377E-08
2.461637,17136880135886355,0,471.7,17.93997,738.8375,0.5000003,350.7,1.000554E-07
2.473171,17136880136002199,0,471.7,17.93997,738.8375,0.5000002,350.1,9.338505E-08
2.484163,17136880136113188,0,471.7,17.93997,738.8375,0.4000003,349.5,1.067243E-07
2.496295,17136880136233628,0,471.7,17.93997,738.8375,0.4000004,348.8,9.671889E-08
2.509556,17136880136364019,0,471.7,17.93997,738.8375,0.3000003,348,6.336688E-08
2.52126,17136880136484434,0,471.7,17.93997,738.8375,0.2000004,347.2,2.668059E-08
2.534531,17136880136620060,0,471.7,17.93997,738.8375,0.2000004,346.5,2.834813E-08
2.544807,17136880136715268,0,471.7,17.93997,738.8375,0.1000004,345.9,5.169341E-08
2.555476,17136880136825534,0,471.7,17.93997,738.8375,0.1000005,345.3,5.502846E-08
2.567415,17136880136941771,0,471.7,17.93997,738.8375,4.617983E-07,344.6,5.419459E-08
2.57992,17136880137072314,0,471.7,17.93997,738.8375,4.617983E-07,344,5.41946E-08
2.590171,17136880137172596,0,471.7,17.93997,738.8375,359.9,343.6,3.001552E-08
2.603709,17136880137308004,0,471.7,17.93997,738.8375,359.9,343,3.001552E-08
2.616814,17136880137438288,0,471.7,17.93997,738.8375,359.9,342.6,3.168305E-08
2.62823,17136880137558559,0,471.7,17.93997,738.8375,359.9,342.3,3.168305E-08
2.64007,17136880137674080,0,471.7,17.93997,738.8375,359.9,342.1,3.335058E-08
2.650599,17136880137774486,0,471.7,17.93997,738.8375,359.9,342,3.668564E-08
2.662348,17136880137890053,0,471.7,17.93997,738.8375,359.9,341.9,4.00207E-08
3.646929,17136880147737494,0,471.6901,17.93997,738.8679,359.9,341.9,4.00207E-08
3.657249,17136880147843866,0,471.6805,17.93997,738.8974,359.9,341.9,4.00207E-08
3.670223,17136880147969146,0,471.6684,17.93997,738.9344,359.9,341.9,4.00207E-08
3.683088,17136880148099573,0,471.6564,17.93997,738.9711,359.9,341.9,4.00207E-08
3.69508,17136880148219973,0,471.6452,17.93997,739.0052,359.9,341.9,4.00207E-08
3.70689,17136880148340703,0,471.6342,17.93997,739.0389,359.9,341.9,4.00207E-08
3.719489,17136880148471365,0,471.6225,17.93997,739.0748,359.9,341.9,4.00207E-08
3.729601,17136880148567285,0,471.613,17.93997,739.1036,359.9,341.9,4.00207E-08
3.741904,17136880148687781,0,471.6016,17.93997,739.1387,359.9,341.9,4.00207E-08
3.752027,17136880148788094,0,471.5921,17.93997,739.1676,359.9,341.9,4.00207E-08
3.762808,17136880148899061,0,471.5821,17.93997,739.1984,359.9,341.9,4.00207E-08
3.775195,17136880149029574,0,471.5706,17.93997,739.2337,359.9,341.9,4.00207E-08
3.786453,17136880149135031,0,471.5601,17.93997,739.2659,359.9,341.9,4.00207E-08
3.798516,17136880149255348,0,471.5488,17.93997,739.3002,359.9,341.9,4.00207E-08
3.810893,17136880149376404,0,471.5372,17.93997,739.3356,359.9,341.9,4.00207E-08
3.821198,17136880149481832,0,471.5276,17.93997,739.3651,359.9,341.9,4.00207E-08
3.834027,17136880149607617,0,471.5157,17.93997,739.4016,359.9,341.9,4.00207E-08
3.844198,17136880149712871,0,471.5062,17.93997,739.4306,359.9,341.9,4.00207E-08
3.856028,17136880149828337,0,471.4951,17.93997,739.4644,359.9,341.9,4.00207E-08
3.868664,17136880149954141,0,471.4834,17.93997,739.5004,359.9,341.9,4.00207E-08
3.880961,17136880150084590,0,471.4719,17.93997,739.5354,359.9,341.9,4.00207E-08
3.891206,17136880150179952,0,471.4623,17.93997,739.5646,359.9,341.9,4.00207E-08
3.90281,17136880150296388,0,471.4515,17.93997,739.5976,359.9,341.9,4.00207E-08
3.913344,17136880150401753,0,471.4417,17.93997,739.6276,359.9,341.9,4.00207E-08
3.925038,17136880150517585,0,471.4308,17.93997,739.6609,359.9,341.9,4.00207E-08
3.93658,17136880150633052,0,471.4201,17.93997,739.6938,359.9,341.9,4.00207E-08
3.947751,17136880150748525,0,471.4097,17.93997,739.7257,359.9,341.9,4.00207E-08
3.958895,17136880150858860,0,471.3993,17.93997,739.7575,359.9,341.9,4.00207E-08
3.970456,17136880150969741,0,471.3885,17.93997,739.7905,359.9,341.9,4.00207E-08
3.98156,17136880151085938,0,471.3782,17.93997,739.8221,359.9,341.9,4.00207E-08
3.993088,17136880151201145,0,471.3674,17.93997,739.855,359.9,341.9,4.00207E-08
4.004824,17136880151311579,0,471.3564,17.93997,739.8884,359.9,341.7,4.00207E-08
4.017129,17136880151437001,0,471.3447,17.93997,739.9235,0.1000004,341.3,5.502846E-08
4.028768,17136880151562834,0,471.3332,17.93997,739.9564,0.2000005,340.5,4.002088E-08
4.039144,17136880151663105,0,471.3226,17.93997,739.9857,0.4000005,339.7,8.671349E-08
4.051066,17136880151778336,0,471.3097,17.93997,740.019,0.5000004,338.5,1.267369E-07
4.061249,17136880151884011,0,471.2982,17.93997,740.0474,0.7000004,337.5,1.200709E-07
4.072292,17136880151994388,0,471.285,17.93997,740.0778,0.8000004,336.3,1.200736E-07
4.083847,17136880152110618,0,471.2707,17.93997,740.1093,0.9000004,335,1.601023E-07
4.09704,17136880152240828,0,471.2534,17.93997,740.145,1.000001,333.6,1.200802E-07
4.109471,17136880152366292,0,471.2362,17.93997,740.1781,1.100001,332,5.337069E-08
4.12209,17136880152491654,0,471.218,17.93997,740.2113,1.200001,330.7,2.668628E-08
