timestamp,ticksSince1970 (100ns),actionId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0,17138017833389473,1,90,1.8583,0.01,1000
0.0045442,17138017833419523,0,471.9771,17.93997,742.6067,14.69985,42.40002,1.765329E-06
1.28925,17138017846181085,0,471.9771,17.93997,742.6067,14.89986,42.40001,1.766958E-06
1.301629,17138017846306535,0,471.9771,17.93997,742.6067,15.19986,42.40001,2.654171E-06
1.313274,17138017846421813,0,471.9771,17.93997,742.6067,15.39986,42.30001,3.099492E-06
1.324278,17138017846532672,0,471.9771,17.93997,742.6067,15.49987,42.10001,3.986983E-06
1.334654,17138017846643182,0,471.9885,17.93997,742.6194,15.69987,41.90001,3.990871E-06
1.349274,17138017846783744,0,472.0176,17.93997,742.6522,15.89987,41.40001,3.550947E-06
1.359731,17138017846889223,0,472.0383,17.93997,742.6758,16.09987,41.10001,3.554503E-06
1.371977,17138017847015163,0,472.0623,17.93997,742.7037,16.29987,40.60002,4.447637E-06
1.38544,17138017847150541,0,472.0884,17.93997,742.7345,16.49987,40.10003,5.34265E-06
1.396355,17138017847256101,0,472.1094,17.93997,742.7596,16.69988,39.80002,4.456844E-06
1.408592,17138017847376749,0,472.1328,17.93997,742.7879,16.89989,39.40002,4.461544E-06
1.420189,17138017847492126,0,472.1547,17.93997,742.8149,17.09989,38.90002,4.466307E-06
1.434116,17138017847632721,0,472.1808,17.93997,742.8477,17.39989,38.30003,4.920932E-06
1.445585,17138017847743285,0,472.2019,17.93997,742.8748,17.5999,37.80003,5.822052E-06
1.45613,17138017847848668,0,472.2211,17.93997,742.8999,17.7999,37.30003,4.483493E-06
1.467198,17138017847964282,0,472.2411,17.93997,742.9265,17.8999,36.70003,4.486014E-06
1.479631,17138017848089725,0,472.2632,17.93997,742.9565,17.9999,36.20003,4.488551E-06
1.492854,17138017848225161,0,472.2865,17.93997,742.9886,18.0999,35.80003,4.491104E-06
1.506521,17138017848361970,0,472.3103,17.93997,743.022,18.1999,35.50002,4.044308E-06
1.518703,17138017848482432,0,472.3315,17.93997,743.0518,18.19991,35.30002,4.044307E-06
1.531948,17138017848612969,0,472.3544,17.93997,743.0842,18.19992,35.20003,5.39241E-06
1.544807,17138017848738262,0,472.3766,17.93997,743.1157,18.19992,35.20003,5.841778E-06
1.556227,17138017848853984,0,472.3964,17.93997,743.1437,18.19992,35.20003,5.841778E-06
1.567551,17138017848964370,0,472.416,17.93997,743.1714,18.19992,35.20003,5.841778E-06
1.58062,17138017849089709,0,472.4386,17.93997,743.2034,18.19992,35.20003,5.841778E-06
1.591362,17138017849200409,0,472.4572,17.93997,743.2297,18.19992,35.20003,5.841778E-06
1.603283,17138017849320820,0,472.4778,17.93997,743.2589,18.19992,35.20003,5.841778E-06
1.615188,17138017849437291,0,472.4983,17.93997,743.2881,18.19992,35.20003,5.841778E-06
1.625386,17138017849547680,0,472.516,17.93997,743.3131,18.19992,35.20003,5.841778E-06
1.638903,17138017849683114,0,472.5392,17.93997,743.3463,18.19992,34.80003,4.943042E-06
1.65024,17138017849788437,0,472.5583,17.93997,743.3745,18.09992,33.70002,4.491105E-06
1.661237,17138017849903932,0,472.5761,17.93997,743.4022,17.79992,32.00003,5.380193E-06
1.672028,17138017850009378,0,472.5926,17.93997,743.4301,17.39993,29.90003,6.263006E-06
1.68415,17138017850134735,0,472.6098,17.93997,743.4622,16.89993,27.50004,7.138472E-06
1.697228,17138017850261474,0,472.6271,17.93997,743.4974,16.39993,25.50004,8.677336E-06
1.708417,17138017850371648,0,472.6411,17.93997,743.5279,16.09993,24.40003,8.441946E-06
1.718574,17138017850476960,0,472.6535,17.93997,743.5557,15.99992,23.80003,8.881799E-06
1.730706,17138017850593281,0,472.6681,17.93997,743.5891,15.89993,23.60004,8.877369E-06
1.741007,17138017850698604,0,472.6804,17.93997,743.6174,15.89993,23.50003,8.211567E-06
1.752181,17138017850814046,0,472.6938,17.93997,743.6481,15.79992,23.50003,7.985675E-06
1.763014,17138017850919539,0,472.7068,17.93997,743.6779,15.79992,23.50003,7.320202E-06
1.775874,17138017851045001,0,472.7221,17.93997,743.7133,15.79992,23.50003,6.432904E-06
1.789159,17138017851180403,0,472.738,17.93997,743.7499,15.79992,23.50003,6.21108E-06
1.80106,17138017851301197,0,472.7522,17.93997,743.7826,15.79992,23.50003,6.21108E-06
1.812236,17138017851411596,0,472.7656,17.93997,743.8133,15.79992,23.50003,6.21108E-06
1.822374,17138017851511984,0,472.7777,17.93997,743.8412,15.79992,23.50003,6.21108E-06
1.835158,17138017851638338,0,472.793,17.93997,743.8764,15.79992,23.50003,6.21108E-06
1.847581,17138017851763540,0,472.8079,17.93997,743.9106,15.79992,23.50003,6.21108E-06
1.859103,17138017851873880,0,472.8217,17.93997,743.9423,15.79992,23.50003,6.21108E-06
1.869633,17138017851979311,0,472.8343,17.93997,743.9713,15.79992,23.50003,6.21108E-06
1.879713,17138017852094772,0,472.8463,17.93997,743.999,15.79992,23.50003,6.21108E-06
1.891879,17138017852210263,0,472.8609,17.93997,744.0325,15.79992,23.50003,6.21108E-06
1.903239,17138017852326151,0,472.8744,17.93997,744.0637,15.79992,23.50003,6.21108E-06
1.915555,17138017852441481,0,472.8892,17.93997,744.0976,15.79992,23.50003,6.21108E-06
1.926349,17138017852551769,0,472.902,17.93997,744.1273,15.39993,23.30003,5.977593E-06
1.942276,17138017852717644,0,472.9206,17.93997,744.1714,14.39993,22.70003,5.949897E-06
1.954693,17138017852830200,0,472.9347,17.93997,744.2059,13.49993,22.00003,5.707218E-06
1.965769,17138017852940681,0,472.9467,17.93997,744.2368,12.29993,21.00003,5.898363E-06
1.978193,17138017853076268,0,472.9596,17.93997,744.2718,10.69993,19.60003,6.407996E-06
1.98915,17138017853183113,0,472.9701,17.93997,744.3029,9.399925,18.30003,6.382279E-06
2.000514,17138017853293653,0,472.9804,17.93997,744.3354,8.099925,17.20003,6.467827E-06
2.011028,17138017853404060,0,472.9893,17.93997,744.3657,7.099926,16.20003,6.237688E-06
2.022286,17138017853509283,0,472.9984,17.93997,744.3982,6.299922,15.40003,6.120095E-06
2.033526,17138017853624568,0,473.0072,17.93997,744.4308,5.699921,14.80003,6.166989E-06
2.045645,17138017853750062,0,473.0162,17.93997,744.466,5.19992,14.30003,6.161858E-06
