timestamp,ticksSince1970 (100ns),actionId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0,17141270638832619,1,90,1.59025,0.01,1000
0.0063575,17141270638878410,0,468.4883,17.93997,746.4045,10.00019,132.5,1.213723E-05
2.729334,17141270665999704,0,468.4883,17.93997,746.4045,10.10019,132.5,1.214098E-05
2.7441,17141270666154516,0,468.4883,17.93997,746.4045,10.20019,132.4,1.257852E-05
2.755917,17141270666266735,0,468.4883,17.93997,746.4045,10.30019,132.3,1.171473E-05
2.771224,17141270666426675,0,468.4883,17.93997,746.4045,10.40019,132.3,1.215248E-05
2.785886,17141270666569725,0,468.4883,17.93997,746.4045,10.40019,132.3,1.25865E-05
2.796696,17141270666671911,0,468.4883,17.93997,746.4045,10.40018,132.2,1.302052E-05
2.807382,17141270666777589,0,468.4883,17.93997,746.4045,10.40019,132.2,1.302052E-05
2.818462,17141270666889584,0,468.4883,17.93997,746.4045,10.50019,132.2,1.345887E-05
2.84491,17141270667152576,0,468.4883,17.93997,746.4045,10.70019,132,1.346766E-05
2.856639,17141270667270513,0,468.4883,17.93997,746.4045,10.90019,131.7,1.391136E-05
2.868704,17141270667398477,0,468.4883,17.93997,746.4045,11.10019,131.3,1.261573E-05
2.880732,17141270667519869,0,468.4883,17.93997,746.4045,11.30019,130.7,1.262445E-05
2.894652,17141270667656338,0,468.4883,17.93997,746.4045,11.40018,130,1.306436E-05
2.905685,17141270667757287,0,468.4883,17.93997,746.4045,11.60018,129.4,1.263785E-05
2.917229,17141270667881625,0,468.4883,17.93997,746.4045,11.70019,128.9,1.220645E-05
2.927982,17141270667983700,0,468.4883,17.93997,746.4045,11.80018,128.5,1.133868E-05
2.940067,17141270668109642,0,468.4883,17.93997,746.4045,11.90019,128,1.134283E-05
2.950191,17141270668205640,0,468.4883,17.93997,746.4045,11.90019,127.6,1.090657E-05
2.962543,17141270668336797,0,468.4883,17.93997,746.4045,11.90018,127.2,1.003405E-05
2.973708,17141270668450129,0,468.4883,17.93997,746.4045,11.90019,127.1,1.047031E-05
2.987118,17141270668579499,0,468.4883,17.93997,746.4045,11.90019,127.1,1.003404E-05
3.157431,17141270670284458,0,468.4883,17.93997,746.4045,11.80019,127,1.046647E-05
3.167958,17141270670386672,0,468.4883,17.93997,746.4045,11.80019,126.9,9.59427E-06
3.182135,17141270670526799,0,468.4883,17.93997,746.4045,11.60018,126.4,1.002312E-05
3.194303,17141270670645842,0,468.4883,17.93997,746.4045,11.30019,125.7,1.00125E-05
3.206678,17141270670773004,0,468.4883,17.93997,746.4045,10.80019,125,1.12992E-05
3.218991,17141270670891631,0,468.4883,17.93997,746.4045,10.30019,124,1.084697E-05
3.230122,17141270671008159,0,468.4883,17.93997,746.4045,9.900184,123.4,1.083349E-05
3.243408,17141270671138777,0,468.4883,17.93997,746.4045,9.400182,122.5,1.168283E-05
3.25693,17141270671285611,0,468.4883,17.93997,746.4045,9.000182,121.8,1.210183E-05
3.270449,17141270671413073,0,468.4883,17.93997,746.4045,8.800179,121.3,1.123127E-05
3.282392,17141270671536084,0,468.4883,17.93997,746.4045,8.700181,121.1,1.122826E-05
3.292983,17141270671641704,0,468.4883,17.93997,746.4045,8.700182,121.1,1.209197E-05
3.384575,17141270672554130,0,468.4883,17.93997,746.4045,8.900183,121.5,1.20985E-05
3.397416,17141270672680345,0,468.4883,17.93997,746.4045,9.200181,122.2,1.12437E-05
3.409196,17141270672798152,0,468.4883,17.93997,746.4045,9.800179,123.2,1.083021E-05
3.420177,17141270672909003,0,468.4883,17.93997,746.4045,10.50018,124.5,1.085393E-05
