timestamp,ticksSince1970 (100ns),actionId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0.004582,17124344016031253,24,471.7,17.93997,735.6,0,0,0
1.397589,17124344029840557,24,471.7,17.93997,735.6,359.9,0,0
1.417134,17124344030044589,24,471.7,17.93997,735.6,0.1,0,0
1.4353,17124344030215525,24,471.7,17.93997,735.6,0.7000001,0.6,-4.169127E-10
1.453752,17124344030392293,24,471.7,17.93997,735.6,1.6,2,-1.668177E-09
1.470667,17124344030569503,24,471.7,17.93997,735.6,2.5,3.7,0
1.481285,17124344030676374,24,471.7,17.93997,735.6,3.2,5.199999,0
1.497895,17124344030838234,24,471.7,17.93997,735.6,4.3,7.7,0
1.512366,17124344030984637,24,471.7,17.93997,735.6,5.300001,10.4,-5.358996E-08
1.527647,17124344031141240,24,471.7,17.93997,735.6,6.200001,13.4,5.367479E-08
1.544664,17124344031303142,24,471.7,17.93997,735.6,7.300001,17,1.075938E-07
1.562026,17124344031484069,24,471.7,17.93997,735.6,8.199999,20.9,1.078241E-07
1.57694,17124344031637301,24,471.7,17.93997,735.6,9.000002,24.5,-2.16104E-07
1.589259,17124344031748310,24,471.7,17.93997,735.6,9.500001,27.5,-2.164114E-07
1.603716,17124344031899695,24,471.7,17.93997,735.6,9.800002,30.3,-4.332082E-07
1.616785,17124344032025163,24,471.7,17.93997,735.6,10,32.3,2.167361E-07
1.633849,17124344032215782,24,471.7,17.93997,735.6,10.1,34.3,2.168031E-07
1.651896,17124344032372736,24,471.7,17.93997,735.6,10.2,35.90001,0
1.666508,17124344032518735,24,471.7,17.93997,735.6,10.2,37.4,2.168709E-07
1.685223,17124344032716447,24,471.7,17.93997,735.6,10.2,39.9,0
1.700375,17124344032863057,24,471.7,17.93997,735.6,9.999993,42.8,-4.334723E-07
1.713832,17124344032998849,24,471.7,17.93997,735.6,9.799994,45.5,-4.332082E-07
1.729319,17124344033150211,24,471.7,17.93997,735.6,9.299996,49,-6.488589E-07
1.747296,17124344033331181,24,471.7,17.93997,735.6,8.699997,52.7,-4.318559E-07
1.763623,17124344033498271,24,471.7,17.93997,735.6,8.199997,56.09999,-2.156481E-07
1.778625,17124344033649098,24,471.7,17.93997,735.6,7.999995,59.29999,-8.621641E-07
1.791018,17124344033785009,24,471.7,17.93997,735.6,7.899997,61.79999,-8.619539E-07
1.807468,17124344033937243,24,471.7,17.93997,735.6,7.899997,64.99999,-1.077443E-06
1.826471,17124344034154323,24,471.7135,17.93997,735.6054,7.999997,67.89999,-1.293246E-06
1.840494,17124344034275300,24,471.7299,17.93997,735.6116,8.5,69.19999,-8.632556E-07
1.850594,17124344034370745,24,471.7417,17.93997,735.616,9.299996,69.49999,-4.325727E-07
1.866708,17124344034521876,24,471.7606,17.93997,735.6231,9.399998,69.49999,-1.298091E-06
1.883921,17124344034703183,24,471.7807,17.93997,735.6307,9.399998,69.49999,-1.298091E-06
1.897792,17124344034838581,24,471.7969,17.93997,735.6367,9.399998,69.49999,-1.298091E-06
1.913011,17124344034990333,24,471.8148,17.93997,735.6434,9.399998,69.49999,-1.298091E-06
1.926355,17124344035126144,24,471.8304,17.93997,735.6492,9.399998,69.49999,-1.298091E-06
1.940191,17124344035272608,24,471.8466,17.93997,735.6553,9.399998,69.49999,-1.298091E-06
1.956213,17124344035423728,24,471.8653,17.93997,735.6623,9.399998,69.49999,-1.298091E-06
1.969467,17124344035544273,24,471.8808,17.93997,735.6681,9.399998,69.49999,-1.298091E-06
1.986055,17124344035723053,24,471.9002,17.93997,735.6754,9.399998,69.49999,-1.298091E-06
1.999321,17124344035848526,24,471.9158,17.93997,735.6812,9.399998,69.49999,-1.298091E-06
2.011168,17124344035963990,24,471.9296,17.93997,735.6863,9.399998,69.49999,-1.298091E-06
2.025976,17124344036114807,24,471.947,17.93997,735.6928,9.299998,69.3,-8.651454E-07
2.045648,17124344036327521,24,471.9701,17.93997,735.7011,9.2,70.70001,-8.648994E-07
2.062957,17124344036498526,24,471.9906,17.93997,735.708,9.099999,71.80002,-8.646563E-07
2.083231,17124344036703329,24,472.0148,17.93997,735.7156,8.799997,72.90001,-1.727887E-06
2.093463,17124344036799987,24,472.0271,17.93997,735.7192,8.699996,73.50002,-1.295567E-06
2.110931,17124344036971871,24,472.0481,17.93997,735.7252,8.399998,74.50002,-8.63032E-07
2.127859,17124344037138427,24,472.0686,17.93997,735.7305,8.099995,75.60002,-1.293566E-06
2.138316,17124344037248935,24,472.0813,17.93997,735.7336,7.899998,76.30001,-1.292931E-06
2.14913,17124344037355923,24,472.0945,17.93997,735.7367,7.699997,77.00002,-1.292313E-06
2.159301,17124344037452822,24,472.1069,17.93997,735.7394,7.599996,77.90002,-1.29201E-06
2.169546,17124344037569171,24,472.1194,17.93997,735.7419,7.599997,78.70001,-1.29201E-06
2.182729,17124344037705483,24,472.1357,17.93997,735.7448,7.599997,80.00002,-8.6134E-07
2.19559,17124344037826703,24,472.1516,17.93997,735.7473,7.599998,81.10001,-8.613401E-07
2.214916,17124344038009070,24,472.1755,17.93997,735.7505,7.499997,82.70001,-1.722282E-06
2.236006,17124344038233442,24,472.2017,17.93997,735.7534,7.299997,83.90002,-2.151876E-06
2.253252,17124344038393419,24,472.2231,17.93997,735.7554,7.199997,84.60002,-2.366538E-06
2.270893,17124344038573387,24,472.2451,17.93997,735.7574,7.099997,85.00002,-2.36602E-06
2.292132,17124344038787195,24,472.2716,17.93997,735.7596,6.999998,85.10002,-2.580556E-06
2.307236,17124344038933463,24,472.2904,17.93997,735.7613,6.999998,85.10002,-2.150463E-06
2.323543,17124344039094184,24,472.3107,17.93997,735.7631,6.999998,85.10002,-2.150463E-06
2.334046,17124344039209189,24,472.3238,17.93997,735.7642,6.999998,85.10002,-2.150463E-06
2.351754,17124344039381414,24,472.3458,17.93997,735.7661,6.999998,85.20002,-1.720371E-06
2.368593,17124344039551413,24,472.3668,17.93997,735.7678,6.999996,85.40002,-2.795603E-06
2.387975,17124344039742993,24,472.391,17.93997,735.7696,6.899996,85.90002,-2.580007E-06
2.399898,17124344039872997,24,472.4059,17.93997,735.7705,6.899997,86.50002,-2.580007E-06
2.410508,17124344039978361,24,472.4191,17.93997,735.7712,6.799997,87.10001,-2.36451E-06
2.421015,17124344040083734,24,472.4322,17.93997,735.7717,6.799997,87.80002,-2.149555E-06
2.433202,17124344040215267,24,472.4474,17.93997,735.772,6.699998,88.70001,-2.578933E-06
2.445832,17124344040316243,24,472.4632,17.93997,735.772,6.699998,89.90002,-2.149111E-06
2.461749,17124344040481302,24,472.4831,17.93997,735.7716,6.599997,91.50002,-2.148674E-06
2.47279,17124344040603777,24,472.4969,17.93997,735.771,6.499998,92.60002,-1.933419E-06
2.487352,17124344040734752,24,472.5151,17.93997,735.7697,6.499998,94.10002,-2.148243E-06
2.505016,17124344040906429,24,472.537,17.93997,735.7676,6.399998,95.80002,-2.362601E-06
2.522176,17124344041083439,24,472.5583,17.93997,735.7651,6.099997,97.00002,-2.790565E-06
2.532816,17124344041209521,24,472.5715,17.93997,735.7634,5.999999,97.60001,-2.790048E-06
2.543032,17124344041294795,24,472.5842,17.93997,735.7615,5.899997,98.2,-3.433282E-06
2.56247,17124344041486100,24,472.6082,17.93997,735.7578,5.699998,99.00001,-3.21756E-06
2.579118,17124344041657356,24,472.6287,17.93997,735.7545,5.599998,99.4,-3.217005E-06
2.598079,17124344041849854,24,472.6521,17.93997,735.7505,5.499999,99.60001,-3.43089E-06
2.609168,17124344041960631,24,472.6657,17.93997,735.7482,5.5,99.7,-3.430889E-06
2.628474,17124344042145055,24,472.6895,17.93997,735.7441,5.499999,99.7,-3.216459E-06
2.646183,17124344042326647,24,472.7114,17.93997,735.7404,5.499999,99.7,-3.216459E-06
2.666385,17124344042522711,24,472.7362,17.93997,735.7362,5.499999,99.7,-3.216459E-06
2.68659,17124344042729913,24,472.7611,17.93997,735.7319,5.499999,99.7,-3.216459E-06
2.702804,17124344042892217,24,472.7811,17.93997,735.7285,5.499999,99.7,-3.216459E-06
2.718166,17124344043042808,24,472.8,17.93997,735.7253,5.499999,99.7,-3.216459E-06
2.737948,17124344043252055,24,472.8244,17.93997,735.7211,5.499999,99.7,-3.216459E-06
2.753525,17124344043389247,24,472.8436,17.93997,735.7178,5.499999,99.7,-3.216459E-06
2.76991,17124344043555562,24,472.8638,17.93997,735.7144,5.499999,99.7,-3.216459E-06
2.792914,17124344043803757,24,472.8922,17.93997,735.7095,5.499999,99.7,-3.216459E-06
2.807446,17124344043930671,24,472.9101,17.93997,735.7064,5.499999,99.7,-3.216459E-06
2.826069,17124344044124547,24,472.933,17.93997,735.7025,5.499999,99.7,-3.216459E-06
2.845576,17124344044321241,24,472.957,17.93997,735.6984,5.499999,99.7,-3.216459E-06
2.862002,17124344044497430,24,472.9773,17.93997,735.6949,5.499999,99.7,-3.216459E-06
2.872589,17124344044589183,24,472.9903,17.93997,735.6926,5.499999,99.7,-3.216459E-06
2.887281,17124344044762403,24,473.0084,17.93997,735.6895,5.499999,99.7,-3.216459E-06
2.901319,17124344044885978,24,473.0257,17.93997,735.6866,5.499999,99.7,-3.216459E-06
2.922347,17124344045083633,24,473.0516,17.93997,735.6821,5.499999,99.7,-3.216459E-06
2.933666,17124344045221861,24,473.0656,17.93997,735.6797,5.499999,99.7,-3.216459E-06
2.946002,17124344045318857,24,473.0807,17.93997,735.6771,5.499999,99.7,-3.216459E-06
2.961798,17124344045475202,24,473.1002,17.93997,735.6738,5.499999,99.7,-3.216459E-06
2.976773,17124344045631448,24,473.1187,17.93997,735.6707,5.499999,99.7,-3.216459E-06
2.987168,17124344045731917,24,473.1315,17.93997,735.6685,5.499999,99.7,-3.216459E-06
3.002085,17124344045872803,24,473.1499,17.93997,735.6653,5.499999,99.7,-3.216459E-06
3.015205,17124344046009238,24,473.166,17.93997,735.6625,5.499999,99.7,-3.216459E-06
3.02948,17124344046151851,24,473.1837,17.93997,735.6595,5.499999,99.7,-3.216459E-06
3.03991,17124344046253714,24,473.1965,17.93997,735.6573,5.499999,99.7,-3.216459E-06
3.056086,17124344046429550,24,473.2164,17.93997,735.6539,5.499999,99.7,-3.216459E-06
3.070741,17124344046574502,24,473.2345,17.93997,735.6508,5.499999,99.7,-3.216459E-06
3.091217,17124344046776230,24,473.2597,17.93997,735.6464,5.499999,99.7,-3.216459E-06
3.10727,17124344046938245,24,473.2795,17.93997,735.643,5.499999,99.7,-3.216459E-06
3.125464,17124344047123529,24,473.3019,17.93997,735.6392,5.499999,99.7,-3.216459E-06
3.142095,17124344047286863,24,473.3224,17.93997,735.6357,5.499999,99.7,-3.216459E-06
3.157782,17124344047428158,24,473.3417,17.93997,735.6324,5.499999,99.7,-3.216459E-06
3.172103,17124344047575836,24,473.3594,17.93997,735.6293,5.499999,99.7,-3.216459E-06
3.187374,17124344047731469,24,473.3782,17.93997,735.6261,5.499999,99.7,-3.216459E-06
3.202265,17124344047882262,24,473.3965,17.93997,735.623,5.499999,99.7,-3.216459E-06
3.217429,17124344048038163,24,473.4152,17.93997,735.6198,5.399999,100,-3.644713E-06
3.235605,17124344048218962,24,473.4376,17.93997,735.6155,5.299998,100.9,-3.429758E-06
3.25089,17124344048364930,24,473.4563,17.93997,735.6116,5.099998,102.2,-3.214377E-06
3.26752,17124344048530614,24,473.4765,17.93997,735.6068,4.899999,104.2,-3.213395E-06
3.29254,17124344048798039,24,473.5065,17.93997,735.5979,4.499999,107.2,-3.211551E-06
3.303786,17124344048903941,24,473.5198,17.93997,735.5934,4.299999,108.4,-3.210688E-06
3.325348,17124344049131431,24,473.5452,17.93997,735.5844,4,109.9,-2.995504E-06
3.337083,17124344049237156,24,473.559,17.93997,735.5793,3.8,110.2,-3.208705E-06
3.354195,17124344049421466,24,473.579,17.93997,735.5719,3.700001,110.3,-3.315283E-06
3.373594,17124344049597584,24,473.6018,17.93997,735.5635,3.700001,110.3,-3.422228E-06
3.384209,17124344049728884,24,473.6142,17.93997,735.5589,3.700001,110.3,-3.422228E-06
3.394804,17124344049809615,24,473.6266,17.93997,735.5543,3.700001,110.3,-3.422228E-06
